Lang_detect: en,Ext_id: com.seamlessweb.android.view,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
1/6/2016,com.seamlessweb.android.view,,en,en,,,,John Venning,5,Love,Love,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGQ4xqMKTJzleEV9Kig6BXkLF56Mp7E2wjdj0k8GoM6ODtVM_m4hoR9qeBuGx3VHbQkHHKqBkbbkBDG4vo,https://appfollow.io/gp/112278/review/55798957?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798957
1/6/2016,com.seamlessweb.android.view,,en,en,,,,Alex Lopez,5,Nice design,"Easy to use, easy on the eyes.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHl7OG1wTKCAKakySDbQNoqqq12pVlSswQsPhVG71XiZo3aNum2YF_-O6Jt2Cdik60xlFUQ76wrUaDsykQ,https://appfollow.io/gp/112278/review/55798958?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798958
1/6/2016,com.seamlessweb.android.view,,en,en,,,,Jisoo BP,5,Awesome,"I love this app because it makes ordering food a lot easier. I hate talking on the phone, so this app is very convenient. Thank you for this wonderful app.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFC9dNqlwgxBIBM7NGuSOUjBqrrfdVoHZpnlk6SCoU2SoCbo8oSMbc7SOOCg8R1JvU8ztpWDqFjbkAlbgo,https://appfollow.io/gp/112278/review/55798959?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798959
1/6/2016,com.seamlessweb.android.view,,en,en,,,,Rick,4,Updated from 2*s to 4*s,"I like the fact that you can now view your past orders and order quickly. The only issue is restaurants need to update their food descriptions some of them are blank. Also, it's been my experience that prices are a little bit higher when using seamless versus calling the restaurant directly. I guess that's what you pay for convenience. Either way, the app does a great job. Don't like that a lot of dishes don't tell you what they are. With Asian food for example I would love an actual description of the dish",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHuJQk5LuTK4SEyiR80BnKFs4dK2Y9sDcAsrN48a4ZGl82VrVCG0I0Qbla4sX7jBXsdiGMQVTp66m0H_uY,https://appfollow.io/gp/112278/review/55798960?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798960
2/6/2016,com.seamlessweb.android.view,,en,en,,,,Deborah King,5,Great app,I can order whatever I want from whatever restaurants that's near me with no issues!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHUMzCJX0bGY8TjQvml1gD0t5erqes4pZnpSIAGgwsNKEmY-DwkpwlbkM9cxBfoxj7E0KbvtLWrmCacEUQ,https://appfollow.io/gp/112278/review/55798962?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798962
2/6/2016,com.seamlessweb.android.view,,en,en,,,,Stephen Massey,5,,Convenient,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGRPiX4RFevNuq7om-7k8jThzj7UTrNy_1zbe4Lyg-bT4R9jTzkO-YUwb3J1GMvHwe9mPm9FITCRlx8SKg,https://appfollow.io/gp/112278/review/55798963?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798963
2/6/2016,com.seamlessweb.android.view,,en,en,,,,Cheyenne Picardo,5,,Best food app ever.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGHttMoH3sJsxzfus0Dza8z7MP_ZELeLtpGc0Uvuh5cX-XmsZc_2u7Vof1gTX6pKeUTest73PcsAg47U_I,https://appfollow.io/gp/112278/review/55798964?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798964
3/6/2016,com.seamlessweb.android.view,,en,en,,,,Rashaun Gowdie,5,Excellent,Don't know what I would do without it sometimes,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE5JEkXF4gO92Psrn58AsOW7uXTmU7LetGRXuZnxc3TUP35RVvGD2k2MrGWpRm1SdduQ6uxHEgUImZ2nPI,https://appfollow.io/gp/112278/review/55798965?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798965
3/6/2016,com.seamlessweb.android.view,,en,en,,,,Brian A Bucher,4,"A standard, but...",...why is the corporate app different from the personal app? And what happened to the search for a dish option? Seems the user interface is getting worse over the years.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG47KfTbOg8nez3NFW9-YgWTUQq5K880GkD7rE1xAQA8nvuu0W6OI0P9FvKlLt2wSreNztVlpW1kZXhDs4,https://appfollow.io/gp/112278/review/55798966?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798966
3/6/2016,com.seamlessweb.android.view,,en,en,,,,A Google User,4,Good!,Good!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=lg:AOqpTOGOb4Xb1A1tuGiuUMImnGr-obOJpHAMd1slsxiI6KP8xC41OImWf_ybW6TLWuKPOJ3sxYds-Mp1qjUMMBs,https://appfollow.io/gp/112278/review/55798967?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798967
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Pooja Hiranandani,5,Love it,"Convenient, easy to search based on many criteria, nice interface, remembers orders.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGxMXFTbPgkMKoTDCRFDAt97e66gyZ7XkrCmb5_l955h-MG-r9gWWPnRvWRgKlHRGBM7ax_4FhBxWg-fgY,https://appfollow.io/gp/112278/review/55798968?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798968
4/6/2016,com.seamlessweb.android.view,,en,en,,,,john gerity,3,(still) Not as good as website,"[10/2015]Doesn't work in Landscape (wide) mode, which is a pain for tablets. Any search you do  gives you the same results. Even after all this time the app is STILL a pain in the behind.[6/2016]some improvements, closer to Web experience.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHAP77Hhsmb7KIOuJH3XTpdH3SfHDyWujS3CguO3mw2ZFxwRWRxLgY-LRBFocozccI9OK6C0F9vcPtFIgA,https://appfollow.io/gp/112278/review/55798969?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798969
4/6/2016,com.seamlessweb.android.view,,en,en,,,,cesar rivera,5,Loved it,Reliable,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFg0sb2ooLjtOUGQurh_3teGZ-5PbEmr5GM7bkzukF-Cr-OeFCgdgJiWrgLhAOfZZ0T2OudJ6RGfm6_mBY,https://appfollow.io/gp/112278/review/55798970?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798970
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Patricia Harty,5,,Loveeeeeeeeeeeee it,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEWyVRRAJDTODSEwRw8cXKwaD6qASUlt80lcdgB31IsvxAwJVFDoiwz86KGsySefrEq3wThZrZlpNN0oSA,https://appfollow.io/gp/112278/review/55798971?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798971
4/6/2016,com.seamlessweb.android.view,,en,en,,,,mark tamburri,5,Great,Great,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOES0MsMW0NQZvF14leBAu7nUs2XOFnt3Pey5M-G3I7oBiO0j9wyf8tzcydw_K7wPTVoqRX-WES5xTS4FpI,https://appfollow.io/gp/112278/review/55798972?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798972
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Brittin Milenkovic,2,App not working,First the app would not allow me to pay by credit card so I used PayPal which has the same  credit card on file. Tried to track a  delivery order and it wouldn't let me.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGfDfV_Py3gnrDETrHZOc2nTcgw2L54XxMV81atZaRT_-he9Lp7Q8zEBhMTHWGtytQghjW7P9DGTXdvNAk,https://appfollow.io/gp/112278/review/55798973?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798973
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Tiitan Browne,5,,Great,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEMmSWp3ncyE5mt52A9asFFiizuHHcAqh9tfOg0Lx91QHfWy4RmeSvKtBUKOaa0AN9jvF6YbxOHGw7yUE0,https://appfollow.io/gp/112278/review/55798974?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798974
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Jerry B,4,Awesome App,Great simple and straightforward. Thank you seamless.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHi62J_b8OoPv13AqgnH9RBiGZZbIxGmwjPoYCMKBwlRekC8tNZI3jjAx5_hjX6Q62SeXmOw59LrVIU-5I,https://appfollow.io/gp/112278/review/55798975?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798975
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Nicolas Ramirez,4,,I  love it!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFkJnC6cmlbMWyNh-8mwHGtlJWe_qeN8c6jYXJPbJraGkrYBE7PxpkDKGgRKXaVCdA8gGiPCAyhiUpxuZQ,https://appfollow.io/gp/112278/review/55798976?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798976
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Encarnacion Jourdain,5,,Love it i always get a phone call to confirm my order,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFkRfQioYpUSKWHWml3h-qVtS6BYNbOenezWEWk0TdrHfUDrR7F0QMpu7eUp2EuZUHM7OZSzSBuxh04q88,https://appfollow.io/gp/112278/review/55798977?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798977
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Howl Morgan,5,They got it,Can't go wrong with them,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFUP34h_8A88xk2wOdvcaHfHQ8uiX4CaLQi-_Gui4J7Siq8xr1qqvL_YpTMvbuvw8mP7zeGtsxGJDCOVTU,https://appfollow.io/gp/112278/review/55798978?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798978
4/6/2016,com.seamlessweb.android.view,,en,en,,,,Lindsey,1,Ridiculous,I ordered food at 6:30 p.m. the estimate delivery with between 7:30 to 7:44 I call at 7:50 the restaurant tell me they cancelled my order I'll call Seamless to tell me that my order has not been canceled and that is on my way  8:30 and still no food so I called seamless to tell them to cancel my order and she's going to give me some free grub for the inconvenience well that never happened I waited two days later to talk to another rep he told me he would send me the free grub never received it uninstalled,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGtJgP0sL-zBjVWyQVY50_r41Y2qGzpjAbwHzzkGV1RhmXzW803Z9ztDwggv6LRMWSJEmfA9JdEMfy74Mc,https://appfollow.io/gp/112278/review/55798979?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798979
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Barry Mc Carthy,5,Great app,Easy to use and always good to see others reviews. Delivery times aren't spot on but what can you do!,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGLJT_Lbp0n9ISs_hcZBiPplTxtjJ4DryFO5cIpa80yS0mGbDPoWtqks9oHwSNzIcLNnUwGbdxdOWHM44o,https://appfollow.io/gp/112278/review/55798907?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798907
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Bryce Weinert,5,Necessary,Is there an app that more defines life in NYC in your 20s/30s? Nope,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEvDHoLjDe8LuMsX7dafRy_XS5GxcJBbx3u_5h8-_ksLADUlR8oUEh6c9tS_FvAcaozInufYCtaaulFJWE,https://appfollow.io/gp/112278/review/55798908?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798908
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Luisa Cristalino,5,,Sooo useful,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFXrKMIpJOF6Kv7fcZlz8qd8KagayAMluh62Jli5KxS97rSCkXj4UtSasq3nYee9Agot8ihZX315aJxFeE,https://appfollow.io/gp/112278/review/55798909?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798909
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Jeremy Edwards,5,,Wish it had more search features for specific types of food.  I.e. compare different soups across restaurants by rating.  But that's a total wish list item,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGhSPX0gp4vJK8nswR2mtlUn30owve6EuijjlBd2GzZUpH-w8Cc_IfxQuc_xlpRpcsEwUk3tC1bHDZYAVo,https://appfollow.io/gp/112278/review/55798910?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798910
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Glorified Productions,5,Essential app,"Use this application all the time,  highly enjoy its simplicity.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF0JMiXwNdDdiI4ETYAgUKqcOKNp2G7LNFGyKJ7hYOWMrHsDRs6TUPyZLFKAHHYkGaMSCq11L_4GOMY4uU,https://appfollow.io/gp/112278/review/55798911?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798911
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Hector Deaguiar,5,Seamless,Best when you run out of food to cook,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEZo99g4L8z5hL5vXkirKw8jcDxsY1yPwy1jmDXsIoHPny0PQh32X7JgEA1sv7jaIGMmVXvbS_n7TI0kDE,https://appfollow.io/gp/112278/review/55798980?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798980
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Abena C,5,Can't beat convenience,Love the app. Makes ordering food simple. Also found out about some great restaurants in the area that I hadn't known about before.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEuSVoWTgqC30RSnCpjSIAaIThCrejIwnlcGH0aWvt79BeF1YB2HxXJeEqA3BIoPZj77W0338rNCpGdtHY,https://appfollow.io/gp/112278/review/55798981?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798981
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Victoria Strevens,5,Too easy,Too easy to order anything I want at any time seemingly without money ;-),,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGzLbs2gYET_3k3n1ZE68tfWg8N3f005W6N-_VNUJZP2r8j8PCrPXRR1NPSPHFMFu7LJ6a2BaSajwOpk-A,https://appfollow.io/gp/112278/review/55798982?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798982
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Tajah Bilal,5,,Excellent,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFtMQ2mruptDNsz0LYLREX-1iZBNxMxjLMa4VWo9mPaHpEGTwEPtKkvhIFD3dEDgVnHRcAsBqkUTsl-rwA,https://appfollow.io/gp/112278/review/55798983?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798983
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Andrew Jason,5,Perfect!,Never had a problem with anything.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHfXuoq2j98nm6GKip8c2JNiyWa0EVQDu2c-XLS1BdrXYJpfZkh_QpOwfGaVQ1OlFk4JeNv5k3KaMOJWjY,https://appfollow.io/gp/112278/review/55798984?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798984
5/6/2016,com.seamlessweb.android.view,,en,en,,,,Sean Yelle,5,,Never fails,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE0sDxt9GAC7JWaJiHspF9FW4RlRkL4WQnoFd4Jc5xRLYAyh-aS5wn6NOb0PZjTd0DFOp7y8ah4OL0l5zE,https://appfollow.io/gp/112278/review/55798985?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798985
5/6/2016,com.seamlessweb.android.view,,en,en,,,,John Foushee,5,Well crafted,This app perfectly codifies my ordering process. Good ability to filter and add to bag. Painless checkout,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHkv7oYZH9p7mTHIIexkRLVBkaheUS-a6VOhFr5gOTnfFObHoQZDga99rxA8ImT8nijwU81nawzKwRublc,https://appfollow.io/gp/112278/review/55798986?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798986
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Gerardo Nixon,5,Great,"So convenient when you're looking for something to eat and want a consolidated listing of nearby restaurants, the user reviews are almost accurate so you have a pretty good idea of what you'll get",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHNZUOBQNnBn3bjYOkg5SyP3W6K-Z11b7eJWcHPPXvcMR_vULktBXvO9-y2aDp8Q7GgSVdK7y43UHZpcmE,https://appfollow.io/gp/112278/review/55798913?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798913
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Tenaya Burrus,5,Foodie,Love this app,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHPlzfZUsI5WHf_u8AJkIkLrBYOXFmcfNSKc9VLch3RD1P05oVgBP-v6L1EQF82J1Ip3O_IKk6Szi5N6vE,https://appfollow.io/gp/112278/review/55798914?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798914
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Joel Buikema,4,Way better,The updates have made it go from mehhh to a must have.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHvPkPB0OVOQPcbNNQWShTRm_IGAjCQF4Mw8X4hAgl7YQVtL5j2GE45UWosbjT7bw76sPJ9kNke39ekAQE,https://appfollow.io/gp/112278/review/55798915?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798915
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Matt Melamedoff,4,Easy to use. Works better than website!,See above.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHhdoP6Kyn6pgmfMQOWwuS8_o6_GjEEqR64jMYiJ7hnbmFGUWj5hmb6FdgybLlwJm1lC-WX3KjQwzOstHM,https://appfollow.io/gp/112278/review/55798916?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798916
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Robin van der Meulen,3,,Often says there are no open restaurants in my area and I have to log out and log back in.,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHhZJfI2xbBqjvtcO2vwNhqxvoavOgjVP0grR4ye8Xjq_1cAdyMRrEz6TKBBu60XoB_yeCr--52PU1f1NE,https://appfollow.io/gp/112278/review/55798917?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798917
6/6/2016,com.seamlessweb.android.view,,en,en,,,,Taylor King,4,So useful,"With my new job, my schedule makes it difficult to cook and I don't want to spend what little time I have in the evening hunting for food. So convenient. So many options. I love it so far.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG0lriuNwsNXh7KIEkV-rUD0XU0wChliBgPeeC-qmtU-Xt4-YgkxgQ3_rHz7sLF7GaiP41iEsxKFe6o7pw,https://appfollow.io/gp/112278/review/55798918?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798918
7/6/2016,com.seamlessweb.android.view,,en,en,,,,Veronica Garcia,4,,"Easy to use, saves prior orders, you can see reviews, various filters, etc. Overall great app. I've never had a problem.",,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGkqFWLlDbAcMR4CG6xWtVQVOzxjxlJw5CNcaixCYK62oKM9GSFisPSg5ahyFwxL2eCzic_WQwyEIZmvMk,https://appfollow.io/gp/112278/review/55798919?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55798919
