Ext_id: 381840917,Lang_detect: en,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
1/1/2018,381840917,,us,en,4.36,alk31188,4,"Reliable, would like help discovering new places","Always works

Would like help discovering new places",,,20/3/2018 23:26,Hi alk31188! Thank you for your feedback. For all the latest restaurants that are added to your area please stay tuned to our marketing newsletter.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2048190941,https://appfollow.io/app/50238/review/98348336?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348336
2/1/2018,381840917,,us,en,4.36,Mv01dr,5,Awesome !!!,Great food finding app. !!!,,,20/3/2018 23:31,Hi  Mv01dr! Thank you for your feedback.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2048480573,https://appfollow.io/app/50238/review/98348337?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348337
2/1/2018,381840917,,us,en,4.36,anjuwaa,1,Poorly implemented software,Ordering instructions you add for one order get added to every order after that even if you clear the text in the next order.,,,20/3/2018 23:29,"Hi anjuwaa! Oh no, we really apologize that you've experienced this. Please reach out to our customer care team for better assistance. Our customer care line is 877-585-7878. We appreciate your feedback!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2048595020,https://appfollow.io/app/50238/review/98348338?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348338
2/1/2018,381840917,,us,en,4.36,andrewrocks,1,"Does not work at all, app is broken","It doesn't work, locks up and crashes. It also makes my iPhone 7 lock up. It also locks up IPhone X and 6S+

I've stopped waiting for the app at 3 minutes.

Confirmed on both iOS 10 and iOS 11

Update September 2017: confirmed it also happens on a 6S plus on iOS 11

Update #2: Jan 2 2018 problem still not fixed",,,9/8/2018 07:01,"Hi andrewrocks, we're sorry to hear that you're having so much trouble using our app. If you continue having issues we urge you to contact us at (877)-585-7878 and we would be delighted to assist.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2051122048,https://appfollow.io/app/50238/review/98348339?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348339
3/1/2018,381840917,,us,en,4.37,IamDaoud,1,Consistently buggy,"I don’t know why they can’t get it right. Seamless is literally the name. 

Do better!",,,20/3/2018 23:37,Hi IamDaoud! Thank you for your feedback!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2054386188,https://appfollow.io/app/50238/review/98348292?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348292
3/1/2018,381840917,,us,en,4.36,Dantttg,1,"App keeps on freezing my phone, my girlfriends phone","Seamless is a bit of a staple but lately the App will freeze up my whole phone for a solid 5/10 seconds, even after updating still experiencing the same issue. Major bug guys, please fix asap.",,,9/8/2018 07:02,"Hi Dantttg. we're sorry to hear you're having issues with the app. If you're still having issues, please contact us at (877)585-7878 and we would be happy to help!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2051502956,https://appfollow.io/app/50238/review/98348340?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348340
4/1/2018,381840917,,us,en,4.36,Bibliophile10021,5,Reliably Seamless,Simple to use and works as expected.  Every so often a restaurant messes up an order or delivery (not the fault of the app) but it is easy to resolve.,,,20/3/2018 23:51,"Hi Bibliophile10021! Oh no, we are really sorry that you've experienced this. Please reach out to our customer service so we can help out. Our customer service line is 877-585-7878. Thank you for your feedback.",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2054555987,https://appfollow.io/app/50238/review/98348293?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348293
4/1/2018,381840917,,us,en,4.37,Buttermellon Milkjam,4,Good,"I use seamless and Uber eats. That’s it. Seamless has more options usually. Mostly everything works well and as it should. Only hiccup usually happens when you need a refund or cancel an order (or some other issue). You have to contact customer support , restaurant Can not help you. His could be WAY easier and streamlined.",,,20/3/2018 23:55,Hello Buttermellon Milkjam! Thank you for your feedback!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2054695217,https://appfollow.io/app/50238/review/98348294?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348294
4/1/2018,381840917,,us,en,4.37,Slideiop,4,"Good app, too many notifications and alerts",I don’t need e-mails and alerts on my phone surrounding my food order. Tell me if it’s going to be late or there is a change to the original order - don’t bombard me with alerts that everything is going ahead as scheduled. Or at least let me turn them off.,,,21/3/2018 00:01,Hi Slideiop! Thank you for your feedback!,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2056366044,https://appfollow.io/app/50238/review/98348295?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348295
4/1/2018,381840917,,us,en,4.37,pwhite0410,3,Great service,"I’ve used Seamless since I came to NYC in 2006, and it’s generally great: good options, great customer service, and decent restaurant execution.  

However, lately, the app has been crashing, a lot. Roughly 3 of every 4 times I use it. My wife has the same complaint. Fix the crashes, and I have no qualms with the app.",,,9/8/2018 07:04,"Hi pwhite0410, we're sorry to hear about the app having some issues and crashing. If you're still having this issue we encourage you to contact us at (877) 585-7878 and we would be happy to help!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2057399479,https://appfollow.io/app/50238/review/98348296?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348296
5/1/2018,381840917,,us,en,4.37,devindreams,4,I use this app way too much!,If I ever had an issue with a restaurant they clear it up for me or give me a refund. Customer service people are always nice and I really have nothing bad to say about this intuitive service. There could be more coupons for frequent users or just more deals in general. Other than that it’s fine.,,,20/3/2018 21:42,"Hello devindreams, Thanks for the feedback!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2057849141,https://appfollow.io/app/50238/review/98348297?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348297
5/1/2018,381840917,,us,en,4.37,Djgardner,5,Excellent,So helpful to have this app in NYC.,,,20/3/2018 21:35,"Hello Djgardner, Thank for the positive feedback! Happy Eating!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2060153535,https://appfollow.io/app/50238/review/98348298?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348298
5/1/2018,381840917,,us,en,4.37,MakersMark328,1,Crashes NON-STOP,"Ever since the IOS 11 update, this app is truly terrible. It works one out of every 10-15 uses, with every other time resulting in a freeze or crash. It even causes the phone itself to freeze for 20-30 seconds half the time. Developers, please fix this!!! App would be great again if it gets an update to address all these new bugs!",,,6/9/2019 15:45,Thank you for using Seamless.  We appreciate your feedback ,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2060685947,https://appfollow.io/app/50238/review/98348299?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348299
6/1/2018,381840917,,us,en,4.37,Huanzzzzjjjjkk,2,Service is not helpful,Customer service is not helpful,,,21/3/2018 00:14,Hi Huanzzzzjjjjkk! We are really sorry that you've had to experience this. Please reach out to us and ask to be connected with our management team for better assistance. Our customer service line is 877-585-7878. Thank you for your feedback.,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2060786564,https://appfollow.io/app/50238/review/98348300?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348300
6/1/2018,381840917,,us,en,4.37,moldyhands,1,Freezes phone,"Ever since the latest update, the app freezes my phone. Cannot even use it.",,,24/1/2019 18:46,"Hello moldyhands, Thank you for bringing this up to us. The current update should fix the bug/issues on the app. Should you require further assistance please re-install the app. Thank you!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2060843606,https://appfollow.io/app/50238/review/98348301?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348301
6/1/2018,381840917,,us,en,4.37,O. Niazi,1,Broken,"This app doesn’t work on my iPhone X. It worked on previous iPhones, but it just keeps crashing now. It’s unusable.",,,24/1/2019 18:43,"Hi O. Nazi, Thank you for feedback! It may be because it needs to be updated to the latest version and your OS must be updated to. This commonly fix the issue as the two softwares missed appropriate data to communicate. Again, thank you so much for rating us!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2061049320,https://appfollow.io/app/50238/review/98348302?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348302
6/1/2018,381840917,,us,en,4.37,Lolareiland,5,Huge flaw - beware,"I used to be one of seamless’s bigger customers, ordering 5-7x a week.  I’m done with them, extremely frustrated by repeated failure.  Twice in a row, seamless showed a restaurant to be open (not an odd time, like in the afternoon, for Lunch) and listed a delivery wait Time.  I ordered and received a confirmation and a delivery time from seamless.  Then, nothing happened.  No delivery, called the restaurant and there was no answer.  Here’s the weird part - no refund was ever issued unless I called Seamless to register a complaint. Just not acceptable.  Customer service gave me the lame explanation that the restaurant closed for the prior night and just didn’t turn off seamless.   Just ridiculous.   So beware.  Track your order carefully.  Even call the restaurant.  Better yet, use another service that doesn’t suffer from this amateur problem.  I use caviar now.  Done with seamless, they have lost me.",,,21/3/2018 00:28,"Hi  Lolareiland! Oh no, we are really sorry that you've experienced such poor service. If there is anything at all that we can help resolve for you, please feel free to reach out to our customer service line and request to speak with management at 877-585-7878. Thank you for your feedback.",,,,,,,,12,9,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2063286372,https://appfollow.io/app/50238/review/98348303?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348303
6/1/2018,381840917,,us,en,4.37,User020912,1,New update keeps crashing,A,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2063401200,https://appfollow.io/app/50238/review/98348304?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348304
6/1/2018,381840917,,us,en,4.37,disappointed_longtime_user,2,Crashes all the time,"Used to work well, but starting iOS 11, crashes and restarts very frequently, sometimes difficult to submit an order when you have to keep re-entering your order.",,,24/1/2019 18:37,"Dear Disappointed_longtime_user, Thank you for feedback and I am so sorry for the inconvenience. We thrive to be the best in bridging hungry customers and restaurants in the modern society. This is why we strive and work hard everyday to develop the app to serve you better. Try our latest version of the app. Thank you!",,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=2063449535,https://appfollow.io/app/50238/review/98348305?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348305
